coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
4286238,https://storage.idigbio.org/mor/aquatic/00057/0057498MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00057/0057498MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00057/0057498MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00057/0057498MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:15f36eba-a5bb-4df2-a080-ceccbbe1c317,"2016-09-18 03:00:44",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4286238,StillImage,Photograph,en
4287718,https://storage.idigbio.org/mor/aquatic/00059/0059153MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059153MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059153MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059153MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2bd8ab2f-6ac9-4253-afc6-225957b98c66,"2016-09-15 02:51:36",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287718,StillImage,Photograph,en
4287719,https://storage.idigbio.org/mor/aquatic/00059/0059154MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059154MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059154MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059154MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f00bd0af-ac91-466f-97ae-e5b7753a7e0c,"2016-09-19 02:45:04",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287719,StillImage,Photograph,en
4287722,https://storage.idigbio.org/mor/aquatic/00059/0059155MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059155MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059155MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059155MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:232304c9-376b-449e-9fb4-056370f1c02a,"2016-09-17 02:47:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287722,StillImage,Photograph,en
4287724,https://storage.idigbio.org/mor/aquatic/00059/0059156MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059156MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059156MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059156MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7324d060-439d-4481-a5a7-732a3ca282a5,"2016-09-18 03:05:35",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287724,StillImage,Photograph,en
4287726,https://storage.idigbio.org/mor/aquatic/00059/0059157MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059157MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059157MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059157MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:105572cf-ef13-4087-9cd6-2f31614642d2,"2016-09-16 03:24:15",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287726,StillImage,Photograph,en
4287727,https://storage.idigbio.org/mor/aquatic/00059/0059158MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059158MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059158MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059158MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6eea0ca4-eabc-493a-9e29-987a12c29db1,"2016-09-17 03:06:47",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287727,StillImage,Photograph,en
4287730,https://storage.idigbio.org/mor/aquatic/00059/0059159MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059159MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059159MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059159MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9407bf55-e70f-4516-a612-5503c73f44ad,"2016-09-19 02:23:20",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287730,StillImage,Photograph,en
4287734,https://storage.idigbio.org/mor/aquatic/00059/0059160MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059160MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059160MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059160MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e9681cf1-4799-4eaa-a537-4f0d5e398e9c,"2016-09-17 02:28:40",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287734,StillImage,Photograph,en
4287736,https://storage.idigbio.org/mor/aquatic/00059/0059161MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059161MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059161MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059161MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3417d0ce-618e-4e70-a415-b93030ddd1d5,"2016-09-18 02:10:17",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287736,StillImage,Photograph,en
4287750,https://storage.idigbio.org/mor/aquatic/00059/0059147MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059147MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059147MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059147MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a80403d4-541d-4ab3-a1b4-df8c124277bf,"2016-09-15 03:46:24",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287750,StillImage,Photograph,en
4287751,https://storage.idigbio.org/mor/aquatic/00059/0059150MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059150MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059150MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059150MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0bdec9e1-b727-4f47-86df-41d60d216b3e,"2016-09-20 03:18:19",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287751,StillImage,Photograph,en
4287752,https://storage.idigbio.org/mor/aquatic/00059/0059151MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059151MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059151MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059151MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:85aee5bb-4152-4fc2-b604-f1d0e76a42b6,"2016-09-16 02:33:51",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287752,StillImage,Photograph,en
4287753,https://storage.idigbio.org/mor/aquatic/00059/0059162MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059162MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059162MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059162MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2d2c7c3f-bd76-4c01-b07b-f9aee69b877e,"2016-09-18 02:03:55",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287753,StillImage,Photograph,en
4287754,https://storage.idigbio.org/mor/aquatic/00059/0059163MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059163MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059163MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059163MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:31e82d62-e212-4360-a6d9-b2f1d82aa5f8,"2016-09-19 02:00:10",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287754,StillImage,Photograph,en
4287755,https://storage.idigbio.org/mor/aquatic/00059/0059164MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059164MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059164MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059164MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:619e89e5-92c7-422d-af65-e7a904c0cd8b,"2016-09-15 03:21:02",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287755,StillImage,Photograph,en
4287758,https://storage.idigbio.org/mor/aquatic/00059/0059167MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059167MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059167MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059167MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:57ad820b-518b-4ae8-af89-1be695c55326,"2016-09-20 02:56:54",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287758,StillImage,Photograph,en
4287759,https://api.idigbio.org/v2/media/ef0dae58783e35934d7a99ed3c96d53a?size=fullsize,https://api.idigbio.org/v2/media/ef0dae58783e35934d7a99ed3c96d53a?size=fullsize,https://api.idigbio.org/v2/media/ef0dae58783e35934d7a99ed3c96d53a?size=thumbnail,https://api.idigbio.org/v2/media/ef0dae58783e35934d7a99ed3c96d53a?size=webview,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6f0dd097-9b6f-4450-962b-185f0dd911b0,"2017-04-17 12:26:20",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287759,StillImage,Photograph,en
4287759,https://storage.idigbio.org/mor/aquatic/00059/0059168MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059168MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059168MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059168MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:999b7353-8fa4-4d5b-bbf3-af1f2dee3fd3,"2017-05-02 02:12:07",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287759,StillImage,Photograph,en
4287760,https://storage.idigbio.org/mor/aquatic/00059/0059169MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059169MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059169MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059169MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f40e80a2-ad44-4cae-be82-b4ef8ffd5869,"2016-09-15 03:31:29",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287760,StillImage,Photograph,en
4287761,https://storage.idigbio.org/mor/aquatic/00059/0059170MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059170MOR_lg.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059170MOR_tn.jpg,https://storage.idigbio.org/mor/aquatic/00059/0059170MOR.jpg,,"Morton Arboretum (MOR)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2e3bff23-0cea-42a4-aadc-f261c3805b44,"2016-09-16 03:02:25",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287761,StillImage,Photograph,en
5466826,https://bisque.cyverse.org/image_service/image/00-XHYwyNLogCmh2tCtZw9teD?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-XHYwyNLogCmh2tCtZw9teD?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-XHYwyNLogCmh2tCtZw9teD?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-XHYwyNLogCmh2tCtZw9teD?resize=1250&format=jpeg,,"Eastern Kentucky University, Ronald L. Jones Herbarium (EKY)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:02c8565d-2483-44e4-a856-24ebe8461891,"2016-07-18 09:54:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5466826,StillImage,Photograph,en
5681313,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026020_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026020_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026020_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026020_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e262a116-9bca-4ca5-a5d0-cf472276dfe0,"2020-06-05 07:51:32",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5681313,StillImage,Photograph,en
5681314,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026021_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026021_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026021_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026021_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:30ddc3dc-1345-4e0a-b34a-226ef158f99c,"2020-06-05 07:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5681314,StillImage,Photograph,en
5681315,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026022_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026022_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026022_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/026/LSU00026022_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c42d7008-6a13-440f-adba-3a2f4cbb74a0,"2020-06-05 07:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5681315,StillImage,Photograph,en
5725720,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079226_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079226_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079226_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079226_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:de54d55c-e45c-4dc3-91c2-2e6f5f02c7f9,"2020-06-05 07:50:08",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5725720,StillImage,Photograph,en
5725721,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079227_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079227_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079227_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079227_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b2356635-4d34-4be1-917c-1ba56b4e75d9,"2020-06-05 07:50:07",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5725721,StillImage,Photograph,en
5725722,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079228_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079228_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079228_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079228_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ea776b98-074a-4249-b108-3df022df3877,"2020-06-05 07:50:08",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5725722,StillImage,Photograph,en
5746317,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/107/LSU00107656_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/107/LSU00107656_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/107/LSU00107656_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/107/LSU00107656_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f1f59784-5e9e-4ef7-a3fc-e11aef63a50a,"2020-06-05 07:51:54",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5746317,StillImage,Photograph,en
5757165,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136739_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136739_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136739_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136739_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e8e76bee-852f-4d0d-a80a-e0b4c72797ab,"2020-06-05 07:50:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5757165,StillImage,Photograph,en
5757166,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136741_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136741_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136741_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136741_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d0eca676-9303-4b29-b529-6ea6de67b6a3,"2020-06-05 07:50:32",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5757166,StillImage,Photograph,en
5757178,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136740_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136740_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136740_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/136/LSU00136740_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ed5e22bb-513b-418b-ba7a-10993909f0ea,"2020-06-05 07:50:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5757178,StillImage,Photograph,en
5855662,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105556/DSC105556.JPG,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105556/DSC105556.JPG,https://swbiodiversity.org/imglib/h_seinet/seinet/misc/201502/DSC105556_l_1422907002_tn.jpg,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105556/DSC105556_l.JPG,,"Delta State University (DSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:569e734c-7ddd-4492-9ef7-1f2d012719bb,"2015-02-02 07:56:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5855662,StillImage,Photograph,en
5855663,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105557/DSC105557.JPG,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105557/DSC105557.JPG,https://swbiodiversity.org/imglib/h_seinet/seinet/misc/201502/DSC105557_l_1422907006_tn.jpg,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105557/DSC105557_l.JPG,,"Delta State University (DSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6aea6a08-115f-4d10-97b5-c8027e356d31,"2015-02-02 07:56:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5855663,StillImage,Photograph,en
5855664,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105558/DSC105558.JPG,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105558/DSC105558.JPG,https://swbiodiversity.org/imglib/h_seinet/seinet/misc/201502/DSC105558_l_1422907010_tn.jpg,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105558/DSC105558_l.JPG,,"Delta State University (DSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3b62bafa-3c03-4ef1-a548-34fbf91d925a,"2015-02-02 07:56:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5855664,StillImage,Photograph,en
5855665,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105559/DSC105559.JPG,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105559/DSC105559.JPG,https://swbiodiversity.org/imglib/h_seinet/seinet/misc/201502/DSC105559_l_1422907015_tn.jpg,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105559/DSC105559_l.JPG,,"Delta State University (DSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:940b94f3-766b-4281-b620-042909947f28,"2015-02-02 07:56:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5855665,StillImage,Photograph,en
5855666,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105560/DSC105560.JPG,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105560/DSC105560.JPG,https://swbiodiversity.org/imglib/h_seinet/seinet/misc/201502/DSC105560_l_1422907019_tn.jpg,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/DSC105560/DSC105560_l.JPG,,"Delta State University (DSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ab4abac1-0510-4c69-b33f-c298bcc909e4,"2015-02-02 07:56:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5855666,StillImage,Photograph,en
5885643,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0018481/MISS0018481.JPG,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0018481/MISS0018481.JPG,https://swbiodiversity.org/imglib/h_seinet/seinet/misc/201502/MISS0018481_l_1423150057_tn.jpg,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0018481/MISS0018481_l.JPG,,"University of Mississippi, Thomas M. Pullen Herbarium (MISS)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d4bf8b4d-f564-4d0a-a18b-a069006c9804,"2015-02-03 22:01:50",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5885643,StillImage,Photograph,en
5885644,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0018482/MISS0018482.JPG,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0018482/MISS0018482.JPG,https://swbiodiversity.org/imglib/h_seinet/seinet/misc/201502/MISS0018482_l_1423150061_tn.jpg,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0018482/MISS0018482_l.JPG,,"University of Mississippi, Thomas M. Pullen Herbarium (MISS)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:17099497-eae8-4177-8eb5-405d5cf670bd,"2015-02-03 22:01:50",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5885644,StillImage,Photograph,en
