gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3321094978	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139257911/original.jpeg?1624808321	https://www.inaturalist.org/photos/139257911					2010-09-10T16:18:11Z	docprt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	docprt
3321094978	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139257931/original.jpeg?1624808324	https://www.inaturalist.org/photos/139257931					2010-09-10T16:18:45Z	docprt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	docprt
3321094978	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139257826/original.jpeg?1624808302	https://www.inaturalist.org/photos/139257826					2010-09-10T16:17:35Z	docprt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	docprt
3321094978	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139257812/original.jpeg?1624808299	https://www.inaturalist.org/photos/139257812					2010-09-10T16:17:48Z	docprt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	docprt
3321094978	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139257840/original.jpeg?1624808306	https://www.inaturalist.org/photos/139257840					2010-09-10T16:19:22Z	docprt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	docprt
3321073509	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134522480/original.jpg?1623046020	https://www.inaturalist.org/photos/134522480					2021-06-04T23:34:58Z	Bryan Box		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bryan Box
3320955354	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/69810351/original.jpeg?1588031467	https://www.inaturalist.org/photos/69810351					2020-04-28T01:50:18Z	Kristin A. Bakkegard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kristin A. Bakkegard
3320955354	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/69810218/original.jpeg?1588031447	https://www.inaturalist.org/photos/69810218					2020-04-28T01:49:44Z	Kristin A. Bakkegard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kristin A. Bakkegard
3320955354	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/69810295/original.jpeg?1588031457	https://www.inaturalist.org/photos/69810295					2020-04-28T01:50:05Z	Kristin A. Bakkegard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kristin A. Bakkegard
3314309635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137183085/original.jpg?1624034126	https://www.inaturalist.org/photos/137183085					2021-06-10T16:16:09Z	theo_witsell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	theo_witsell
3314309635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137183226/original.jpg?1624034170	https://www.inaturalist.org/photos/137183226					2021-06-10T16:16:09Z	theo_witsell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	theo_witsell
3314309635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137183125/original.jpg?1624034140	https://www.inaturalist.org/photos/137183125					2021-06-10T16:16:09Z	theo_witsell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	theo_witsell
3314309635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137183181/original.jpg?1624034158	https://www.inaturalist.org/photos/137183181					2021-06-10T16:16:09Z	theo_witsell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	theo_witsell
3314309635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137183267/original.jpg?1624034182	https://www.inaturalist.org/photos/137183267					2021-06-10T16:16:09Z	theo_witsell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	theo_witsell
3307454024	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/135761348/original.jpg?1623516402	https://www.inaturalist.org/photos/135761348					2021-06-12T16:45:55Z	nstassinopoulos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nstassinopoulos
3307454024	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/135761268/original.jpg?1623516387	https://www.inaturalist.org/photos/135761268					2021-06-12T16:45:55Z	nstassinopoulos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nstassinopoulos
3302558802	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133269831/original.jpg?1622601888	https://www.inaturalist.org/photos/133269831					2021-06-02T01:16:07Z	thomasrickard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thomasrickard
3302558802	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133269780/original.jpg?1622601870	https://www.inaturalist.org/photos/133269780					2021-06-02T01:16:07Z	thomasrickard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thomasrickard
3302558802	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133269816/original.jpg?1622601883	https://www.inaturalist.org/photos/133269816					2021-06-02T01:16:07Z	thomasrickard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thomasrickard
3302558802	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133269800/original.jpg?1622601876	https://www.inaturalist.org/photos/133269800					2021-06-02T01:16:07Z	thomasrickard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thomasrickard
3302558802	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133269856/original.jpg?1622601896	https://www.inaturalist.org/photos/133269856					2021-06-02T01:16:07Z	thomasrickard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thomasrickard
3302202040	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/132184401/original.jpeg?1622227932	https://www.inaturalist.org/photos/132184401					2021-05-28T16:04:59Z	Forrest Miceli		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Forrest Miceli
3302060244	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133320929/original.jpg?1622633824	https://www.inaturalist.org/photos/133320929					2021-06-01T01:36:38Z	smfang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	smfang
3301960951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/135202739/original.jpeg?1623294878	https://www.inaturalist.org/photos/135202739					2021-06-09T23:53:43Z	Andrew N		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew N
3301960951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/135202697/original.jpeg?1623294867	https://www.inaturalist.org/photos/135202697					2021-06-09T23:53:20Z	Andrew N		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew N
3301960951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/135202717/original.jpeg?1623294873	https://www.inaturalist.org/photos/135202717					2021-06-09T23:53:24Z	Andrew N		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew N
3125275820	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H275668.jpg											
3125273341	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H269738.jpg											
3125246550	StillImage	image/jpeg	http://BajaFlora.org/BajaSheets/HighRes/104373.jpg											
3125196764	StillImage	image/jpeg	http://SDPlantAtlas.org/Synoptic1/HighResdownload/h238765.jpg											
3125196763	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H235370.jpg											
3125193693	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H140563.jpg											
3125193688	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H107828.jpg											
3125193683	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H52859.jpg											
3125190724	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H98740.jpg											
3125190720	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H79063.jpg											
3125147901	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H275130.jpg											
3125147857	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H275338.jpg											
3125147349	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H269739.jpg											
3125145750	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H274075.jpg											
3125144859	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H276187.jpg											
3125144415	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H271009.jpg											
3125142863	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H276186.jpg											
3125140885	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H276185.jpg											
3125124596	StillImage	image/jpeg	http://BajaFlora.org/BajaSheets/HighRes/62903.jpg											
3125124593	StillImage	image/jpeg	http://BajaFlora.org/BajaSheets/HighRes/50055.jpg											
3125068682	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H85176.jpg											
3125065674	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H75586.jpg											
3125064669	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H66889.jpg											
3125062734	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H238340.jpg											
3125059680	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H107852.jpg											
3125059678	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H90619.jpg											
3125059675	StillImage	image/jpeg	http://sdplantatlas.org/Synoptic1/HighResDownload/H52891.jpg											
3125008302	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-4w43NVVNMBnJTXRSKVJSR5/resize:4000/format:jpeg											
3125006306	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-P6oqLtJgpuYFRXyanjgSse/resize:4000/format:jpeg											
3125006304	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-zveCmpYZzFpmvXLsLbZVUR/resize:4000/format:jpeg											
3125003308	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-9Rx7ZGBiHzEZxaxaJnBdHB/resize:4000/format:jpeg											
3124999306	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-5noHbQ3DkMNfaEmpU3Beq4/resize:4000/format:jpeg											
3124998306	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-hkLQAQW5bjhia7SXe5eJ4N/resize:4000/format:jpeg											
3124996306	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-H9MfKKr4nY3Gxpyiv7R9qD/resize:4000/format:jpeg											
3124993313	StillImage	image/jpeg	https://bisque.cyverse.org/image_service/image/00-JrtxFL7MX96Wsed76XoAxR/resize:4000/format:jpeg											
3124894837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131626882/original.jpeg?1621994122	https://www.inaturalist.org/photos/131626882					2021-05-19T20:12:04Z	Lauren Harris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Harris
3124894837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131627017/original.jpeg?1621994182	https://www.inaturalist.org/photos/131627017					2021-05-19T20:12:15Z	Lauren Harris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Harris
3124894837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131626805/original.jpeg?1621994089	https://www.inaturalist.org/photos/131626805					2021-05-19T20:11:37Z	Lauren Harris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Harris
3124763854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/130616081/original.jpg?1621654369	https://www.inaturalist.org/photos/130616081					2021-05-20T18:53:17Z	Shaun Michael		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Shaun Michael
3118498499	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129965936/original.jpeg?1621390438	https://www.inaturalist.org/photos/129965936					2021-05-17T21:04:28Z	Matt Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Guilliams
3118498499	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129965951/original.jpeg?1621390444	https://www.inaturalist.org/photos/129965951					2021-05-17T21:04:10Z	Matt Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Guilliams
3118498499	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129965971/original.jpeg?1621390450	https://www.inaturalist.org/photos/129965971					2021-05-17T21:04:23Z	Matt Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Guilliams
3118322124	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129483021/original.jpg?1621206637	https://www.inaturalist.org/photos/129483021					2021-05-15T18:29:59Z	ecoxf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ecoxf
3118322124	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129483048/original.jpg?1621206643	https://www.inaturalist.org/photos/129483048					2021-05-15T18:29:59Z	ecoxf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ecoxf
3118304725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128903979/original.jpeg?1621024139	https://www.inaturalist.org/photos/128903979					2021-05-13T15:11:23Z	jim_keesling		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim_keesling
3118304725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128904056/original.jpeg?1621024163	https://www.inaturalist.org/photos/128904056					2021-05-13T15:11:47Z	jim_keesling		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim_keesling
3118304725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128903951/original.jpeg?1621024132	https://www.inaturalist.org/photos/128903951					2021-05-13T15:10:36Z	jim_keesling		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim_keesling
3118304725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128904029/original.jpeg?1621024154	https://www.inaturalist.org/photos/128904029					2021-05-13T15:11:30Z	jim_keesling		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim_keesling
3118262987	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129241701/original.jpeg?1621134741	https://www.inaturalist.org/photos/129241701					2021-05-15T21:29:53Z	stefanielcarter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	stefanielcarter
3118262987	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129241717/original.jpeg?1621134749	https://www.inaturalist.org/photos/129241717					2021-05-15T21:30:07Z	stefanielcarter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	stefanielcarter
3118262987	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129241735/original.jpeg?1621134756	https://www.inaturalist.org/photos/129241735					2021-05-15T21:30:09Z	stefanielcarter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	stefanielcarter
3117832340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/71723876/original.jpg?1588908317	https://www.inaturalist.org/photos/71723876					2006-10-15T13:07:12Z	Kristof Zyskowski		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Kristof Zyskowski
3117795949	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129265113/original.jpeg?1621145085	https://www.inaturalist.org/photos/129265113					2021-05-15T21:21:44Z	Matt Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Guilliams
3117795949	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129265131/original.jpeg?1621145092	https://www.inaturalist.org/photos/129265131					2021-05-15T21:21:48Z	Matt Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Guilliams
3117795949	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129265153/original.jpeg?1621145099	https://www.inaturalist.org/photos/129265153					2021-05-15T21:21:54Z	Matt Guilliams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Guilliams
3113580752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127214668/original.jpg?1620407222	https://www.inaturalist.org/photos/127214668					2021-05-01T17:46:32Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113580752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127214616/original.jpg?1620407209	https://www.inaturalist.org/photos/127214616					2021-05-01T17:46:31Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113580752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127214621/original.jpg?1620407212	https://www.inaturalist.org/photos/127214621					2021-05-01T17:46:31Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113570871	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127345432/original.jpg?1620445584	https://www.inaturalist.org/photos/127345432					2021-05-01T21:18:11Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113570871	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127345448/original.jpg?1620445590	https://www.inaturalist.org/photos/127345448					2021-05-01T21:18:11Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113566852	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127345025/original.jpg?1620445433	https://www.inaturalist.org/photos/127345025					2021-05-01T15:39:11Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113566852	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127344996/original.jpg?1620445424	https://www.inaturalist.org/photos/127344996					2021-05-01T15:39:09Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113566852	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127345036/original.jpg?1620445438	https://www.inaturalist.org/photos/127345036					2021-05-01T15:39:29Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113566852	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127345019/original.jpg?1620445431	https://www.inaturalist.org/photos/127345019					2021-05-01T15:39:09Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113439529	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125531816/original.jpeg?1619999497	https://www.inaturalist.org/photos/125531816					2021-05-02T15:26:40Z	Guillermo Rodriguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guillermo Rodriguez
3113438964	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127470601/original.jpg?1620493490	https://www.inaturalist.org/photos/127470601					2021-05-08T15:26:57Z	karustcpa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	karustcpa
3113369594	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128337147/original.jpg?1620785390	https://www.inaturalist.org/photos/128337147					2021-05-11T00:12:54Z	Becky Escalante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Becky Escalante
3113369594	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128337169/original.jpg?1620785400	https://www.inaturalist.org/photos/128337169					2021-05-11T00:12:54Z	Becky Escalante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Becky Escalante
3113356728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127217166/original.jpg?1620407843	https://www.inaturalist.org/photos/127217166					2021-05-01T20:18:14Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113356728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127217132/original.jpg?1620407835	https://www.inaturalist.org/photos/127217132					2021-05-01T20:18:14Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113338607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127049068/original.jpeg?1620342091	https://www.inaturalist.org/photos/127049068					2021-04-30T20:53:39Z	C. Meling		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	C. Meling
3113338607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127049155/original.jpeg?1620342118	https://www.inaturalist.org/photos/127049155					2021-04-30T20:53:42Z	C. Meling		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	C. Meling
3113323627	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127058771/original.jpeg?1620344738	https://www.inaturalist.org/photos/127058771					2021-04-30T21:27:52Z	C. Meling		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	C. Meling
3113293642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127085521/original.jpeg?1620351990	https://www.inaturalist.org/photos/127085521					2021-05-04T19:09:31Z	rebeccamk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rebeccamk
3113293642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127085677/original.jpeg?1620352030	https://www.inaturalist.org/photos/127085677					2021-05-04T19:10:15Z	rebeccamk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rebeccamk
3113293642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127085563/original.jpeg?1620352004	https://www.inaturalist.org/photos/127085563					2021-05-04T19:09:38Z	rebeccamk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rebeccamk
3113293642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127085470/original.jpeg?1620351977	https://www.inaturalist.org/photos/127085470					2021-05-04T19:11:47Z	rebeccamk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rebeccamk
3113293642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127085622/original.jpeg?1620352017	https://www.inaturalist.org/photos/127085622					2021-05-04T19:11:38Z	rebeccamk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rebeccamk
3113281810	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127317621/original.jpeg?1620435572	https://www.inaturalist.org/photos/127317621					2021-05-08T00:57:26Z	jon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jon
3113256468	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122108630/original.jpg?1618966559	https://www.inaturalist.org/photos/122108630					2021-04-20T20:08:11Z	jimdaniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jimdaniels
3113256468	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122108659/original.jpg?1618966566	https://www.inaturalist.org/photos/122108659					2021-04-20T20:08:11Z	jimdaniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jimdaniels
3113253757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127226006/original.jpg?1620410239	https://www.inaturalist.org/photos/127226006					2021-05-02T19:41:27Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113253757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127226040/original.jpg?1620410245	https://www.inaturalist.org/photos/127226040					2021-05-02T19:41:34Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3113253757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127225998/original.jpg?1620410237	https://www.inaturalist.org/photos/127225998					2021-05-02T19:41:29Z	BJ Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BJ Stacey
3112958483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125255313/original.jpg?1619971467	https://www.inaturalist.org/photos/125255313					2021-05-02T14:32:19Z	mynat-3-		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mynat-3-
3112958483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125254993/original.jpg?1619971434	https://www.inaturalist.org/photos/125254993					2021-05-02T14:32:19Z	mynat-3-		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mynat-3-
3112958483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125254904/original.jpg?1619971422	https://www.inaturalist.org/photos/125254904					2021-05-02T14:32:19Z	mynat-3-		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mynat-3-
3112958483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125255138/original.jpg?1619971449	https://www.inaturalist.org/photos/125255138					2021-05-02T14:32:19Z	mynat-3-		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mynat-3-
3112958483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125255222/original.jpg?1619971458	https://www.inaturalist.org/photos/125255222					2021-05-02T14:32:19Z	mynat-3-		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mynat-3-
3112950415	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126484062/original.jpeg?1620161908	https://www.inaturalist.org/photos/126484062					2021-05-04T02:22:26Z	Erik		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik
3112950415	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126484082/original.jpeg?1620161911	https://www.inaturalist.org/photos/126484082					2021-05-04T02:22:28Z	Erik		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik
3112926160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126082017/original.jpg?1620080139	https://www.inaturalist.org/photos/126082017					2021-05-03T20:29:57Z	Rachel Allingham		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Rachel Allingham
3112926160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126081922/original.jpg?1620080129	https://www.inaturalist.org/photos/126081922					2021-05-03T20:29:57Z	Rachel Allingham		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Rachel Allingham
3112862591	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125367990/original.jpeg?1619982436	https://www.inaturalist.org/photos/125367990					2021-05-02T16:32:28Z	hallingham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hallingham
3112862591	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125367886/original.jpeg?1619982426	https://www.inaturalist.org/photos/125367886					2021-05-02T16:32:22Z	hallingham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hallingham
