id,decimalLongitude,decimalLatitude
GBIF,-99.7411118,35.5413895
GBIF,-99.74111111,35.54138889
GBIF,-99.741111,35.541389
GBIF,-99.7411,35.5414
GBIF,-99.7263,35.2986
GBIF,-99.7262,35.545
GBIF,-99.7238922,35.5594444
GBIF,-99.723892,35.559444
GBIF,-99.721133,35.752307
GBIF,-99.7211,35.8484
GBIF,-99.7211,35.8484
GBIF,-99.721,35.7762
GBIF,-99.7177811,35.5383339
GBIF,-99.717781,35.538334
GBIF,-99.717778,35.538333
GBIF,-99.712545,32.569758
GBIF,-99.7032,35.7472
GBIF,-99.6731,35.5448
GBIF,-99.6731,35.516
GBIF,-99.6731,35.5448
GBIF,-99.6731,35.5448
GBIF,-99.6731,35.5448
GBIF,-99.6731,35.5305
GBIF,-99.6731,35.5305
GBIF,-99.6731,35.516
GBIF,-99.67111,35.55587
GBIF,-99.67111,35.55587
GBIF,-99.639167,35.848889
GBIF,-99.639167,35.848889
GBIF,-99.639,35.9048
GBIF,-99.639,35.9048
GBIF,-99.639,35.9048
GBIF,-99.639,35.9048
GBIF,-99.6382,35.2261
GBIF,-99.6382,35.2261
GBIF,-99.5991,34.9076
GBIF,-99.598394,35.682833
GBIF,-99.591488,36.391637
GBIF,-99.537,34.8194
GBIF,-99.5232,36.0285
GBIF,-99.5232,36.0285
GBIF,-99.522799,36.026598
GBIF,-99.493691,32.40596
GBIF,-99.493691,32.40596
GBIF,-99.4928,36.0217
GBIF,-99.4928,36.0217
GBIF,-99.4928,36.0217
GBIF,-99.4928,36.0217
GBIF,-99.4928,36.0217
GBIF,-99.4625,36.1518
GBIF,-99.428631,36.419212
GBIF,-99.4164,36.3977
GBIF,-99.404867,35.417419
GBIF,-99.390386,36.288621
GBIF,-99.390386,36.288621
GBIF,-99.38984,36.28966
GBIF,-99.389787,36.275338
GBIF,-99.386004,32.400974
GBIF,-99.3821,36.1563
GBIF,-99.372,35.9641
GBIF,-99.370964,36.347202
GBIF,-99.370964,36.347202
GBIF,-99.3557,36.1519
GBIF,-99.3173,35.4654
GBIF,-99.3087,36.4564
GBIF,-99.3087,36.4564
GBIF,-99.3087,36.4564
GBIF,-99.3087,36.4564
GBIF,-99.3013,34.8554
GBIF,-99.296944,36.453611
GBIF,-99.296944,36.453611
GBIF,-99.2966,34.8916
GBIF,-99.2839,36.0072
GBIF,-99.2498,35.2841
GBIF,-99.2498,35.2841
GBIF,-99.228471,36.525944
GBIF,-99.1367,35.92778
GBIF,-99.1367,35.92778
GBIF,-99.1301,36.4423
GBIF,-99.104796,29.924876
GBIF,-99.0997,37.31662
GBIF,-99.0997,37.31662
GBIF,-99.0997,37.31662
GBIF,-99.0997,37.31662
GBIF,-99.0766,36.3842
GBIF,-99.003307,35.991671
GBIF,-99.003307,35.991671
GBIF,-98.925176,36.144487
GBIF,-98.8584,36.1514
GBIF,-98.7579,36.1041
GBIF,-98.7579,36.1041
GBIF,-98.6631,36.0653
GBIF,-97.20383,33.93691
GBIF,-97.20383,33.93691
